,Unnamed: 0,Date,Permit Number,Status,Permit Type,County,State
328,264.0,2010-12-22,B201006939,Final,Expedited Pools and Spas,maricopa,AZ
329,265.0,2010-12-22,B201006935,Final,Expedited Pools and Spas,maricopa,AZ
330,266.0,2010-12-06,B201006523,Terminate,Expedited Pools and Spas,maricopa,AZ
331,267.0,2010-12-01,B201006459,Final,Expedited Pools and Spas,maricopa,AZ
332,268.0,2010-12-01,B201006440,Final,Expedited Pools and Spas,maricopa,AZ
333,269.0,2010-11-24,B201006337,Final,Expedited Pools and Spas,maricopa,AZ
334,270.0,2010-11-19,B201006232,Final,Expedited Pools and Spas,maricopa,AZ
335,271.0,2010-11-19,B201006228,Final,Expedited Pools and Spas,maricopa,AZ
336,272.0,2010-11-19,B201006221,Terminate,Expedited Pools and Spas,maricopa,AZ
337,273.0,2010-11-04,B201005948,Final,Expedited Pools and Spas,maricopa,AZ
338,274.0,2010-11-04,B201005947,Final,Expedited Pools and Spas,maricopa,AZ
339,275.0,2010-11-03,B201005941,Final,Expedited Pools and Spas,maricopa,AZ
340,276.0,2010-11-03,B201005940,Final,Expedited Pools and Spas,maricopa,AZ
341,277.0,2010-11-03,B201005938,Final,Expedited Pools and Spas,maricopa,AZ
342,278.0,2010-11-03,B201005936,Expired,Expedited Pools and Spas,maricopa,AZ
343,279.0,2010-10-29,B201005844,Terminate,Expedited Pools and Spas,maricopa,AZ
344,280.0,2010-10-18,B201005592,Final,Expedited Pools and Spas,maricopa,AZ
345,281.0,2010-10-07,B201005455,Final,Expedited Pools and Spas,maricopa,AZ
346,282.0,2010-10-05,B201005420,Final,Expedited Pools and Spas,maricopa,AZ
347,283.0,2010-10-05,B201005414,Final,Expedited Pools and Spas,maricopa,AZ
348,284.0,2010-09-22,B201005162,Final,Expedited Pools and Spas,maricopa,AZ
349,285.0,2010-09-22,B201005161,Final,Expedited Pools and Spas,maricopa,AZ
350,286.0,2010-09-15,B201005026,Final,Expedited Pools and Spas,maricopa,AZ
351,287.0,2010-09-02,B201004851,Final,Expedited Pools and Spas,maricopa,AZ
352,288.0,2010-08-26,B201004748,Final,Expedited Pools and Spas,maricopa,AZ
353,289.0,2010-08-25,B201004709,Final,Expedited Pools and Spas,maricopa,AZ
354,290.0,2010-08-19,B201004618,Final,Expedited Pools and Spas,maricopa,AZ
355,291.0,2010-08-19,B201004615,Final,Expedited Pools and Spas,maricopa,AZ
356,292.0,2010-08-19,B201004608,Final,Expedited Pools and Spas,maricopa,AZ
357,293.0,2010-08-19,B201004607,Final,Expedited Pools and Spas,maricopa,AZ
358,294.0,2010-08-18,B201004580,Final,Expedited Pools and Spas,maricopa,AZ
359,295.0,2010-08-12,B201004476,Final,Expedited Pools and Spas,maricopa,AZ
360,296.0,2010-07-13,B201003945,Final,Expedited Pools and Spas,maricopa,AZ
361,297.0,2010-07-07,B201003840,Expired,Expedited Pools and Spas,maricopa,AZ
362,298.0,2010-07-01,B201003783,Final,Expedited Pools and Spas,maricopa,AZ
363,299.0,2010-07-01,B201003782,Final,Expedited Pools and Spas,maricopa,AZ
364,300.0,2010-07-01,B201003781,Final,Expedited Pools and Spas,maricopa,AZ
365,301.0,2010-07-01,B201003775,Final,Expedited Pools and Spas,maricopa,AZ
366,302.0,2010-06-23,B201003612,Final,Expedited Pools and Spas,maricopa,AZ
367,303.0,2010-06-23,B201003582,Final,Expedited Pools and Spas,maricopa,AZ
368,304.0,2010-06-18,B201003497,Final,Expedited Pools and Spas,maricopa,AZ
369,305.0,2010-06-17,B201003481,Final,Expedited Pools and Spas,maricopa,AZ
370,306.0,2010-06-16,B201003452,Final,Expedited Pools and Spas,maricopa,AZ
371,307.0,2010-06-14,B201003415,Final,Expedited Pools and Spas,maricopa,AZ
372,308.0,2010-06-14,B201003411,Final,Expedited Pools and Spas,maricopa,AZ
373,309.0,2010-06-14,B201003407,Final,Expedited Pools and Spas,maricopa,AZ
374,310.0,2010-06-14,B201003404,Final,Expedited Pools and Spas,maricopa,AZ
375,311.0,2010-06-11,B201003393,Terminate,Expedited Pools and Spas,maricopa,AZ
376,312.0,2010-06-11,B201003382,Final,Expedited Pools and Spas,maricopa,AZ
377,313.0,2010-06-09,B201003329,Final,Expedited Pools and Spas,maricopa,AZ
378,314.0,2010-06-09,B201003312,Final,Expedited Pools and Spas,maricopa,AZ
379,315.0,2010-06-04,B201003230,Final,Expedited Pools and Spas,maricopa,AZ
380,316.0,2010-05-27,B201003102,Final,Expedited Pools and Spas,maricopa,AZ
381,317.0,2010-05-26,B201003098,Final,Expedited Pools and Spas,maricopa,AZ
382,318.0,2010-05-26,B201003092,Final,Expedited Pools and Spas,maricopa,AZ
383,319.0,2010-05-21,B201002984,Terminate,Expedited Pools and Spas,maricopa,AZ
384,320.0,2010-05-21,B201002981,Final,Expedited Pools and Spas,maricopa,AZ
385,321.0,2010-05-13,B201002809,Final,Expedited Pools and Spas,maricopa,AZ
386,322.0,2010-05-11,B201002753,Final,Expedited Pools and Spas,maricopa,AZ
387,323.0,2010-05-05,B201002622,Final,Expedited Pools and Spas,maricopa,AZ
388,324.0,2010-05-05,B201002614,Final,Expedited Pools and Spas,maricopa,AZ
389,325.0,2010-04-28,B201002481,Final,Expedited Pools and Spas,maricopa,AZ
390,326.0,2010-04-27,B201002474,Final,Expedited Pools and Spas,maricopa,AZ
391,327.0,2010-04-26,B201002448,Final,Expedited Pools and Spas,maricopa,AZ
392,328.0,2010-04-26,B201002435,Final,Expedited Pools and Spas,maricopa,AZ
393,329.0,2010-04-23,B201002396,Final,Expedited Pools and Spas,maricopa,AZ
394,330.0,2010-04-23,B201002384,Final,Expedited Pools and Spas,maricopa,AZ
395,331.0,2010-04-23,B201002383,Final,Expedited Pools and Spas,maricopa,AZ
396,332.0,2010-04-21,B201002360,Expired,Expedited Pools and Spas,maricopa,AZ
397,333.0,2010-04-21,B201002355,Expired,Expedited Pools and Spas,maricopa,AZ
398,334.0,2010-04-21,B201002336,Final,Expedited Pools and Spas,maricopa,AZ
399,335.0,2010-04-19,B201002269,Final,Expedited Pools and Spas,maricopa,AZ
400,336.0,2010-04-13,B201002156,Final,Expedited Pools and Spas,maricopa,AZ
401,337.0,2010-04-12,B201002142,Final,Expedited Pools and Spas,maricopa,AZ
402,338.0,2010-04-01,B201001926,Final,Expedited Pools and Spas,maricopa,AZ
403,339.0,2010-03-31,B201001874,Final,Expedited Pools and Spas,maricopa,AZ
404,340.0,2010-03-24,B201001714,Final,Expedited Pools and Spas,maricopa,AZ
405,341.0,2010-03-24,B201001696,Final,Expedited Pools and Spas,maricopa,AZ
406,342.0,2010-03-09,B201001389,Expired,Expedited Pools and Spas,maricopa,AZ
407,343.0,2010-03-05,B201001315,Expired,Expedited Pools and Spas,maricopa,AZ
408,344.0,2010-03-04,B201001282,Final,Expedited Pools and Spas,maricopa,AZ
409,345.0,2010-02-25,B201001132,Expired,Expedited Pools and Spas,maricopa,AZ
410,346.0,2010-02-24,B201001045,Final,Expedited Pools and Spas,maricopa,AZ
411,347.0,2010-02-09,B201000701,Final,Expedited Pools and Spas,maricopa,AZ
412,348.0,2010-02-09,B201000700,Final,Expedited Pools and Spas,maricopa,AZ
413,349.0,2010-02-09,B201000699,Final,Expedited Pools and Spas,maricopa,AZ
414,350.0,2010-02-09,B201000698,Final,Expedited Pools and Spas,maricopa,AZ
415,351.0,2010-02-02,B201000559,Final,Expedited Pools and Spas,maricopa,AZ
416,352.0,2010-02-02,B201000550,Final,Expedited Pools and Spas,maricopa,AZ
417,353.0,2010-01-21,B201000363,Final,Expedited Pools and Spas,maricopa,AZ
418,354.0,2010-01-15,B201000229,Terminate,Expedited Pools and Spas,maricopa,AZ
419,355.0,2010-01-15,B201000224,Expired,Expedited Pools and Spas,maricopa,AZ
420,356.0,2010-01-12,B201000141,Final,Expedited Pools and Spas,maricopa,AZ
421,357.0,2010-01-11,B201000132,Final,Expedited Pools and Spas,maricopa,AZ
422,358.0,2010-01-11,B201000131,Final,Expedited Pools and Spas,maricopa,AZ
423,359.0,2010-01-08,B201000111,Final,Expedited Pools and Spas,maricopa,AZ
424,360.0,2010-01-04,B201000016,Final,Expedited Pools and Spas,maricopa,AZ
425,361.0,2010-01-04,B201000010,Final,Expedited Pools and Spas,maricopa,AZ
426,0.0,2021-06-16,B202108627,Initialized,Residential Pools and Spas,maricopa,AZ
427,1.0,2021-06-16,B202108599,Initialized,Residential Pools and Spas,maricopa,AZ
428,2.0,2021-06-16,B202108598,Initialized,Residential Pools and Spas,maricopa,AZ
429,3.0,2021-06-15,B202108575,Initialized,Residential Pools and Spas,maricopa,AZ
430,4.0,2021-06-15,B202108569,Initialized,Residential Pools and Spas,maricopa,AZ
431,5.0,2021-06-15,B202108551,Initialized,Residential Pools and Spas,maricopa,AZ
432,6.0,2021-06-15,B202108543,Initialized,Residential Pools and Spas,maricopa,AZ
433,7.0,2021-06-15,B202108542,Initialized,Residential Pools and Spas,maricopa,AZ
434,8.0,2021-06-15,B202108526,Initialized,Residential Pools and Spas,maricopa,AZ
435,9.0,2021-06-15,B202108524,Initialized,Residential Pools and Spas,maricopa,AZ
436,10.0,2021-06-14,B202108514,Initialized,Residential Pools and Spas,maricopa,AZ
437,11.0,2021-06-14,B202108513,Initialized,Residential Pools and Spas,maricopa,AZ
438,12.0,2021-06-14,B202108498,Fast Track Review,Residential Pools and Spas,maricopa,AZ
439,13.0,2021-06-14,B202108497,Fast Track Review,Residential Pools and Spas,maricopa,AZ
440,14.0,2021-06-14,B202108460,Fast Track Review,Residential Pools and Spas,maricopa,AZ
441,15.0,2021-06-14,B202108458,Fast Track Review,Residential Pools and Spas,maricopa,AZ
442,16.0,2021-06-14,B202108449,Fast Track Review,Residential Pools and Spas,maricopa,AZ
443,17.0,2021-06-11,B202108396,In Plan Review,Residential Pools and Spas,maricopa,AZ
444,18.0,2021-06-11,B202108387,Initialized,Residential Pools and Spas,maricopa,AZ
445,19.0,2021-06-10,B202108358,Fast Track Review,Residential Pools and Spas,maricopa,AZ
446,20.0,2021-06-10,B202108335,Fast Track Review,Residential Pools and Spas,maricopa,AZ
447,21.0,2021-06-10,B202108328,Fast Track Review,Residential Pools and Spas,maricopa,AZ
448,22.0,2021-06-10,B202108325,Fast Track Review,Residential Pools and Spas,maricopa,AZ
449,23.0,2021-06-10,B202108323,Initialized,Residential Pools and Spas,maricopa,AZ
450,24.0,2021-06-10,B202108322,Fast Track Review,Residential Pools and Spas,maricopa,AZ
451,25.0,2021-06-10,B202108318,Fast Track Review,Residential Pools and Spas,maricopa,AZ
452,26.0,2021-06-09,B202108267,Fast Track Review,Residential Pools and Spas,maricopa,AZ
453,27.0,2021-06-09,B202108257,Fast Track Review,Residential Pools and Spas,maricopa,AZ
454,28.0,2021-06-09,B202108254,Fast Track Review,Residential Pools and Spas,maricopa,AZ
455,29.0,2021-06-09,B202108246,Fast Track Review,Residential Pools and Spas,maricopa,AZ
456,30.0,2021-06-09,B202108243,Fast Track Review,Residential Pools and Spas,maricopa,AZ
457,31.0,2021-06-09,B202108241,Fast Track Review,Residential Pools and Spas,maricopa,AZ
458,32.0,2021-06-09,B202108226,Fast Track Review,Residential Pools and Spas,maricopa,AZ
459,33.0,2021-06-09,B202108213,Fast Track Review,Residential Pools and Spas,maricopa,AZ
460,34.0,2021-06-09,B202108210,Approved,Residential Pools and Spas,maricopa,AZ
461,35.0,2021-06-08,B202108182,Fast Track Review,Residential Pools and Spas,maricopa,AZ
462,36.0,2021-06-08,B202108178,Fast Track Review,Residential Pools and Spas,maricopa,AZ
463,37.0,2021-06-08,B202108173,Fast Track Review,Residential Pools and Spas,maricopa,AZ
464,38.0,2021-06-08,B202108166,In Plan Review,Residential Pools and Spas,maricopa,AZ
465,39.0,2021-06-07,B202108131,QC OTC,Residential Pools and Spas,maricopa,AZ
466,40.0,2021-06-07,B202108114,Approved,Residential Pools and Spas,maricopa,AZ
467,41.0,2021-06-07,B202108112,QC OTC,Residential Pools and Spas,maricopa,AZ
468,42.0,2021-06-07,B202108097,Issued,Residential Pools and Spas,maricopa,AZ
469,43.0,2021-06-07,B202108094,Initialized,Residential Pools and Spas,maricopa,AZ
470,44.0,2021-06-07,B202108093,QC OTC,Residential Pools and Spas,maricopa,AZ
471,45.0,2021-06-07,B202108077,Fast Track Review,Residential Pools and Spas,maricopa,AZ
472,46.0,2021-06-07,B202108075,Fast Track Review,Residential Pools and Spas,maricopa,AZ
473,47.0,2021-06-07,B202108063,In Plan Review,Residential Pools and Spas,maricopa,AZ
474,48.0,2021-06-07,B202108048,QC OTC,Residential Pools and Spas,maricopa,AZ
475,49.0,2021-06-06,B202108026,QC OTC,Residential Pools and Spas,maricopa,AZ
476,50.0,2021-06-05,B202108207,Approved,Residential Pools and Spas,maricopa,AZ
477,51.0,2021-06-04,B202108016,Issued,Residential Pools and Spas,maricopa,AZ
478,52.0,2021-06-04,B202108008,Issued,Residential Pools and Spas,maricopa,AZ
479,53.0,2021-06-04,B202107995,QC OTC,Residential Pools and Spas,maricopa,AZ
480,54.0,2021-06-04,B202107992,Issued,Residential Pools and Spas,maricopa,AZ
481,55.0,2021-06-04,B202107968,Issued,Residential Pools and Spas,maricopa,AZ
482,56.0,2021-06-04,B202107965,Issued,Residential Pools and Spas,maricopa,AZ
483,57.0,2021-06-04,B202107963,Approved,Residential Pools and Spas,maricopa,AZ
484,58.0,2021-06-03,B202107921,Issued,Residential Pools and Spas,maricopa,AZ
485,59.0,2021-06-03,B202107915,Issued,Residential Pools and Spas,maricopa,AZ
486,60.0,2021-06-03,B202107913,Issued,Residential Pools and Spas,maricopa,AZ
487,61.0,2021-06-03,B202107881,QC OTC,Residential Pools and Spas,maricopa,AZ
488,62.0,2021-06-03,B202107879,Resubmit,Residential Pools and Spas,maricopa,AZ
489,63.0,2021-06-03,B202107875,In Plan Review,Residential Pools and Spas,maricopa,AZ
490,64.0,2021-06-03,B202107869,Issued,Residential Pools and Spas,maricopa,AZ
491,65.0,2021-06-03,B202107868,Resubmit,Residential Pools and Spas,maricopa,AZ
492,66.0,2021-06-02,B202107846,Initialized,Residential Pools and Spas,maricopa,AZ
493,67.0,2021-06-02,B202107827,Issued,Residential Pools and Spas,maricopa,AZ
494,68.0,2021-06-02,B202107811,Issued,Residential Pools and Spas,maricopa,AZ
495,69.0,2021-06-02,B202107794,Terminate,Residential Pools and Spas,maricopa,AZ
496,70.0,2021-06-01,B202107766,Fast Track Review,Residential Pools and Spas,maricopa,AZ
497,71.0,2021-06-01,B202107762,EDR Plans Received,Residential Pools and Spas,maricopa,AZ
498,72.0,2021-06-01,B202107754,Fast Track Review,Residential Pools and Spas,maricopa,AZ
499,73.0,2021-06-01,B202107753,Initialized,Residential Pools and Spas,maricopa,AZ
500,74.0,2021-06-01,B202107749,Fast Track Review,Residential Pools and Spas,maricopa,AZ
501,75.0,2021-06-01,B202107737,QC OTC,Residential Pools and Spas,maricopa,AZ
502,76.0,2021-06-01,B202107733,QC OTC,Residential Pools and Spas,maricopa,AZ
503,77.0,2021-06-01,B202107715,Fast Track Review,Residential Pools and Spas,maricopa,AZ
504,78.0,2021-06-01,B202107708,Fast Track Review,Residential Pools and Spas,maricopa,AZ
505,79.0,2021-05-31,21TMP-008333,,Residential Pools and Spas,maricopa,AZ
506,80.0,2021-05-31,B202107685,Issued,Residential Pools and Spas,maricopa,AZ
507,81.0,2021-05-28,B202107675,Issued,Residential Pools and Spas,maricopa,AZ
508,82.0,2021-05-28,B202107655,Approved,Residential Pools and Spas,maricopa,AZ
509,83.0,2021-05-28,B202107649,Approved,Residential Pools and Spas,maricopa,AZ
510,84.0,2021-05-28,B202107646,Resubmit,Residential Pools and Spas,maricopa,AZ
511,85.0,2021-05-27,B202107626,EDR Plans Received,Residential Pools and Spas,maricopa,AZ
512,86.0,2021-05-27,B202107614,Fast Track Review,Residential Pools and Spas,maricopa,AZ
513,87.0,2021-05-27,B202107604,QC OTC,Residential Pools and Spas,maricopa,AZ
514,88.0,2021-05-27,B202107603,Issued,Residential Pools and Spas,maricopa,AZ
515,89.0,2021-05-27,B202107601,In Plan Review,Residential Pools and Spas,maricopa,AZ
516,90.0,2021-05-27,B202107595,In Plan Review,Residential Pools and Spas,maricopa,AZ
517,91.0,2021-05-27,B202107576,Issued,Residential Pools and Spas,maricopa,AZ
518,92.0,2021-05-27,B202107575,Initialized,Residential Pools and Spas,maricopa,AZ
519,93.0,2021-05-26,B202107533,Terminate,Residential Pools and Spas,maricopa,AZ
520,94.0,2021-05-26,B202107529,Issued,Residential Pools and Spas,maricopa,AZ
521,95.0,2021-05-26,B202107508,Issued,Residential Pools and Spas,maricopa,AZ
522,96.0,2021-05-26,B202107504,Issued,Residential Pools and Spas,maricopa,AZ
523,97.0,2021-05-26,B202107493,Issued,Residential Pools and Spas,maricopa,AZ
524,98.0,2021-05-26,B202107492,Issued,Residential Pools and Spas,maricopa,AZ
525,99.0,2021-05-26,B202107490,Fast Track Review,Residential Pools and Spas,maricopa,AZ
526,100.0,2021-05-26,B202107485,Issued,Residential Pools and Spas,maricopa,AZ
527,101.0,2021-05-26,B202107468,Issued,Residential Pools and Spas,maricopa,AZ
528,102.0,2021-05-25,B202107451,Issued,Residential Pools and Spas,maricopa,AZ
529,103.0,2021-05-25,B202107445,Issued,Residential Pools and Spas,maricopa,AZ
530,104.0,2021-05-25,B202107433,QC OTC,Residential Pools and Spas,maricopa,AZ
531,105.0,2021-05-25,B202107430,Approved,Residential Pools and Spas,maricopa,AZ
532,106.0,2021-05-25,B202107410,Approved,Residential Pools and Spas,maricopa,AZ
533,107.0,2021-05-25,B202107408,QC OTC,Residential Pools and Spas,maricopa,AZ
534,108.0,2021-05-24,B202107388,QC OTC,Residential Pools and Spas,maricopa,AZ
535,109.0,2021-05-24,B202107369,Fast Track Review,Residential Pools and Spas,maricopa,AZ
536,110.0,2021-05-24,B202107363,Issued,Residential Pools and Spas,maricopa,AZ
537,111.0,2021-05-24,B202107323,Issued,Residential Pools and Spas,maricopa,AZ
538,112.0,2021-05-21,B202107277,Issued,Residential Pools and Spas,maricopa,AZ
539,113.0,2021-05-21,B202107260,Issued,Residential Pools and Spas,maricopa,AZ
540,114.0,2021-05-21,B202107249,Issued,Residential Pools and Spas,maricopa,AZ
541,115.0,2021-05-20,B202107220,Issued,Residential Pools and Spas,maricopa,AZ
542,116.0,2021-05-20,B202107213,Issued,Residential Pools and Spas,maricopa,AZ
543,117.0,2021-05-20,B202107188,Issued,Residential Pools and Spas,maricopa,AZ
544,118.0,2021-05-20,B202107185,Issued,Residential Pools and Spas,maricopa,AZ
545,119.0,2021-05-20,B202107178,Issued,Residential Pools and Spas,maricopa,AZ
546,120.0,2021-05-20,B202107169,Issued,Residential Pools and Spas,maricopa,AZ
547,121.0,2021-05-20,B202107147,Issued,Residential Pools and Spas,maricopa,AZ
548,122.0,2021-05-20,B202107140,Issued,Residential Pools and Spas,maricopa,AZ
549,123.0,2021-05-19,B202107103,Issued,Residential Pools and Spas,maricopa,AZ
550,124.0,2021-05-19,B202107100,Issued,Residential Pools and Spas,maricopa,AZ
551,125.0,2021-05-19,B202107082,Issued,Residential Pools and Spas,maricopa,AZ
552,126.0,2021-05-19,B202107070,Issued,Residential Pools and Spas,maricopa,AZ
553,127.0,2021-05-19,B202107069,Issued,Residential Pools and Spas,maricopa,AZ
554,128.0,2021-05-19,B202107062,Issued,Residential Pools and Spas,maricopa,AZ
555,129.0,2021-05-19,B202107059,Issued,Residential Pools and Spas,maricopa,AZ
556,130.0,2021-05-19,B202107052,QC OTC,Residential Pools and Spas,maricopa,AZ
557,131.0,2021-05-19,B202107040,Issued,Residential Pools and Spas,maricopa,AZ
558,132.0,2021-05-18,B202107072,Issued,Residential Pools and Spas,maricopa,AZ
559,133.0,2021-05-18,B202107011,QC OTC,Residential Pools and Spas,maricopa,AZ
560,134.0,2021-05-18,B202107009,Issued,Residential Pools and Spas,maricopa,AZ
561,135.0,2021-05-18,B202107008,QC OTC,Residential Pools and Spas,maricopa,AZ
562,136.0,2021-05-18,B202107007,Issued,Residential Pools and Spas,maricopa,AZ
563,137.0,2021-05-18,B202107001,Issued,Residential Pools and Spas,maricopa,AZ
564,138.0,2021-05-18,B202106998,QC OTC,Residential Pools and Spas,maricopa,AZ
565,139.0,2021-05-18,B202106993,Resubmit,Residential Pools and Spas,maricopa,AZ
566,140.0,2021-05-18,B202106988,QC OTC,Residential Pools and Spas,maricopa,AZ
567,141.0,2021-05-18,B202106980,Terminate,Residential Pools and Spas,maricopa,AZ
568,142.0,2021-05-18,B202106955,Issued,Residential Pools and Spas,maricopa,AZ
569,143.0,2021-05-17,B202106935,Issued,Residential Pools and Spas,maricopa,AZ
570,144.0,2021-05-17,B202106930,EDR Plans Received,Residential Pools and Spas,maricopa,AZ
571,145.0,2021-05-17,B202106905,Issued,Residential Pools and Spas,maricopa,AZ
572,146.0,2021-05-16,B202107736,Approved,Residential Pools and Spas,maricopa,AZ
573,147.0,2021-05-15,B202106862,Issued,Residential Pools and Spas,maricopa,AZ
574,148.0,2021-05-15,B202106856,QC OTC,Residential Pools and Spas,maricopa,AZ
575,149.0,2021-05-14,B202106866,Issued,Residential Pools and Spas,maricopa,AZ
576,150.0,2021-05-14,B202106855,Issued,Residential Pools and Spas,maricopa,AZ
577,151.0,2021-05-14,B202106853,Issued,Residential Pools and Spas,maricopa,AZ
578,152.0,2021-05-14,B202106851,QC OTC,Residential Pools and Spas,maricopa,AZ
579,153.0,2021-05-14,B202106837,Resubmit,Residential Pools and Spas,maricopa,AZ
580,154.0,2021-05-14,B202106810,Issued,Residential Pools and Spas,maricopa,AZ
581,155.0,2021-05-13,B202106781,Issued,Residential Pools and Spas,maricopa,AZ
582,156.0,2021-05-13,B202106779,Issued,Residential Pools and Spas,maricopa,AZ
583,157.0,2021-05-13,B202106771,Issued,Residential Pools and Spas,maricopa,AZ
584,158.0,2021-05-13,B202106742,Fast Track Review,Residential Pools and Spas,maricopa,AZ
